nr;czas;koszt
8;1.30356;3615
8;1.33252;3597
8;1.36968;3592
8;1.39876;3588
8;1.51764;3578
8;2.02004;3569
8;2.02017;3563
8;2.15818;3558
8;2.25222;3525
8;5.10248;3519
8;5.14469;3515
9;3.4708e-05;7139
9;6.0667e-05;7095
9;0.000162625;6981
9;0.000170208;6833
9;0.000339792;6734
9;0.000362917;6701
9;0.000986833;6634
9;0.00112813;6616
9;0.00123817;6606
9;0.00135883;6560
9;0.00190033;6539
9;0.00223058;6480
9;0.00224883;6362
9;0.003195;6344
9;0.00335163;6204
9;0.00447671;6167
9;0.00523329;6144
9;0.00558079;6121
9;0.00589671;6095
9;0.006309;6009
9;0.00679629;5988
9;0.00692742;5912
9;0.00704283;5892
9;0.00862342;5831
9;0.00891542;5809
9;0.00943929;5781
9;0.00981992;5707
9;0.0104765;5691
9;0.0108701;5687
9;0.0109517;5640
9;0.0123426;5613
9;0.0123768;5574
9;0.0132884;5568
9;0.0133745;5544
9;0.0147169;5491
9;0.0151702;5439
9;0.0152788;5413
9;0.0157025;5410
9;0.0157552;5409
9;0.016388;5404
9;0.0168976;5356
9;0.0188176;5354
9;0.0190578;5345
9;0.0191513;5314
9;0.0195703;5298
9;0.0215097;5268
9;0.0224689;5256
9;0.0240844;5243
9;0.0245483;5237
9;0.0253841;5181
9;0.0288005;5160
9;0.0292258;5157
9;0.0293053;5148
9;0.0296569;5138
9;0.0300947;5133
9;0.0306917;5128
9;0.032198;5068
9;0.0331461;5059
9;0.0356158;5039
9;0.0389439;5037
9;0.0394081;5029
9;0.0397336;5005
9;0.0416534;4977
9;0.0424731;4967
9;0.045304;4939
9;0.0469379;4910
9;0.0473791;4846
9;0.048587;4836
9;0.0487096;4822
9;0.0508292;4802
9;0.0510761;4782
9;0.0518601;4765
9;0.0519172;4751
9;0.0538226;4728
9;0.0538841;4706
9;0.0559225;4690
9;0.0588649;4672
9;0.0595359;4665
9;0.0601113;4604
9;0.0605117;4585
9;0.0623781;4579
9;0.0669385;4558
9;0.0691467;4530
9;0.0723452;4528
9;0.074701;4526
9;0.0802159;4495
9;0.0814112;4475
9;0.0829111;4404
9;0.0845013;4374
9;0.0864741;4357
9;0.0871704;4334
9;0.0945236;4321
9;0.0972916;4285
9;0.110181;4281
9;0.119347;4257
9;0.122671;4245
9;0.137617;4223
9;0.140265;4215
9;0.14896;4212
9;0.150521;4156
9;0.169053;4147
9;0.183049;4073
9;0.212033;4052
9;0.232054;4030
9;0.233331;4018
9;0.258966;3999
9;0.312393;3947
9;0.322768;3944
9;0.405475;3928
9;0.415579;3895
9;0.444476;3866
9;0.460951;3864
9;0.518465;3842
9;0.524842;3806
9;0.623581;3803
9;0.645047;3786
9;0.752253;3782
9;0.768873;3772
9;0.828997;3708
9;1.15908;3707
9;1.28286;3681
9;1.65494;3668
9;1.66457;3664
9;1.67808;3623
9;1.68211;3612
9;1.77869;3581
9;1.78154;3557
9;1.8431;3548
9;2.04078;3520
9;2.06317;3476
9;2.14024;3460
9;2.3402;3451
9;3.66139;3447
9;3.66794;3427
9;9.7668;3415
9;10.4989;3406

Najlepsza znaleziona ścieka:
96-97-95-94-92-93-166-83-71-170-168-72-1-2-3-4-5-169-111-112-132-133-134-6-7-8-9-10-76-74-75-11-12-13-17-21-29-22-23-24-15-159-16-18-19-20-32-158-36-37-39-40-156-34-155-41-42-44-45-46-47-48-51-52-53-43-55-54-58-59-66-63-64-56-57-62-61-68-67-167-70-85-60-49-73-77-78-82-79-80-81-0-110-109-108-84-69-65-88-153-154-89-90-91-87-86-50-38-35-157-33-31-30-28-27-26-25-150-161-160-151-14-152-142-149-148-147-137-136-129-146-145-144-143-138-135-139-140-141-113-164-127-126-125-119-120-122-162-123-101-100-102-121-124-128-130-131-115-116-117-118-103-104-114-107-106-105-165-163-99-98-96
